Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,PTDC/Engg/2026-27/507,2026_WPTBC_51621_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,02-Mar-2026 04:00 PM,10-Mar-2026 03:00 PM,02-Mar-2026 04:10 PM,10-Mar-2026 02:00 PM,NA ,NA ,02-Mar-2026 04:10 PM,10-Mar-2026 02:00 PM,11-Mar-2026 05:55 PM,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,Extension Notice,Date,,1.0,SBI Bank,"2,000",Nil,Nil,No,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5",Construction of Public Auditorium at Bakrapur under Dudhnoi LAC in Goalpara District.,Construction of Public Auditorium at Bakrapur under Dudhnoi LAC in Goalpara District.,Please refer to tender document ,NA ,"1,00,00,000",Civil Works,NA ,Tender,180.0,365.0,Dudhnoi Goalpara,783124.0,"Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ",02-Mar-2026 04:30 PM ,"Managing Director, APTDC Ltd., Ganeshguri, Guwahat",No ,No,AOC,25-May-2026,"INR 9,999,135.2",365.0,Dipak Kumar Gayary,25-May-2026 04:51 PM,AocDudhnoi.pdf (1022.00 KB),AOC,1.0,300184.0,MANJITA RABHA,INR,"9,999,135.2",1.0,300184.0,MANJITA RABHA,06-Mar-2026 02:27 PM,Accepted-AOC,Awarded,25-May-2026 04:51 PM,Finance,Financial bid has been opened,Jeena Gabison Ahmed,11-Mar-2026 06:00 PM,,BOQ Comparative Chart,Managing Director,Internal,,Dipak Kumar Gayary,25-May-2026 04:48 PM,finsummary_81917.pdf (943.49 KB),Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,2026_WPTBC_51621_1,PTDC/Engg/2026-27/507,Construction of Public Auditorium at Bakrapur under Dudhnoi LAC in Goalpara District.,Technical,Technical bid has been opened,Jeena Gabison Ahmed,10-Mar-2026 04:21 PM,,Managing Director,Internal,,Dipak Kumar Gayary,11-Mar-2026 05:53 PM,11-Mar-2026 05:55 PM,techsummary_81917.pdf (887.76 KB),AOC
,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,300185.0,M/S P.D. ENTERPRISE,06-Mar-2026 02:54 PM,Rejected-AOC,Not Awarded,25-May-2026 04:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
