Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Mines and Minerals Department||Directorate of Geology and Mining,GM/ET/505/4434,2023_MMD_34926_2,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical documents - Part I,22-Dec-2023 01:00 PM,01-Feb-2024 01:00 PM,23-Dec-2023 11:00 AM,30-Jan-2024 05:00 PM,23-Dec-2023 11:00 AM ,29-Jan-2024 05:00 PM ,27-Dec-2023 11:00 AM,30-Jan-2024 05:00 PM,26-Feb-2024 06:15 PM,"4,46,040",No,percentage,3.0%,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,Director,"Directorate of Geology and Mining, Assam Kahilipara, Guwahati- 781019",Regional Exploration in Lal Dera in Karbi Anglong District in State of Assam,Regional Exploration in Lal Dera in Karbi Anglong District in State of Assam,Please refer Tender documents. ,NA ,"1,48,68,000",Miscellaneous Services,NA ,Tender,120.0,365.0,Karbi Anglong,782490.0,NA ,NA ,NA ,"Directorate of Geology and Mining, Assam",No ,No,AOC,19-Feb-2026,"INR 15,200",365.0,Bornalee Choudhury,19-Feb-2026 02:11 PM,Lal.pdf (1382.00 KB),1.0,222271.0,Maheshwaree Mining Private Limited,INR,"15,200",1.0,222271.0,Maheshwaree Mining Private Limited,30-Jan-2024 11:05 AM,Accepted-AOC,Valid and Accepted,19-Feb-2026 02:11 PM,Finance,Financial bid has opened,Barnali Borah,26-Feb-2024 06:23 PM,,BOQ Comparative Chart,Barnalee Nath,Internal,Bornalee Choudhury Join Director Khagen Saikia Joint Director Anupam Phukan Sr Geologist Barnali Borah Sr Geologist Mridul Bori Asstt Geologist Parijat Saikia Asstt Geologist,Bornalee Choudhury,19-Feb-2026 02:03 PM,finsummary_56664.pdf (1164.83 KB),Mines and Minerals Department||Directorate of Geology and Mining,2023_MMD_34926_2,GM/ET/505/4434,Regional Exploration in Lal Dera in Karbi Anglong District in State of Assam,Technical,Technical bid has opened,Barnali Borah,26-Feb-2024 05:48 PM,,Director,Internal,,Barnali Borah,26-Feb-2024 05:57 PM,26-Feb-2024 06:15 PM,techsummary_56664.pdf (2418.75 KB),1.0,tender Revocation,Due to some technical problem tender is to be revoked,26-Feb-2024 05:33 PM,Corrigendum.pdf ,228.13,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,223363.0,Techno Enterprise,30-Jan-2024 03:42 PM,Rejected-Technical,not in order,26-Feb-2024 05:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Technical documents - Part II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
