Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Housing and Urban Affairs||Guwahati Utilities Company Limited,GUCL/Elect/429/25/2001,2025_DHUA_49803_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,SBD,31-Dec-2025 06:00 PM,21-Jan-2026 02:30 PM,31-Dec-2025 06:00 PM,20-Jan-2026 02:00 PM,NA ,NA ,31-Dec-2025 06:00 PM,20-Jan-2026 02:00 PM,30-Jan-2026 10:00 AM,"51,00,000",No,fixed,,Nil,Nil,1.0,Corrigendum 1,Technical Bid,,1.0,SBI Bank,"30,000",Nil,Nil,No,"The Managing Director, GUCL, Guwahati-6","The Managing Director, GUCL, Guwahati-6","Supply, Installation, Testing and Commissioning (SITC) of Smart LED Street Lighting system and Smart Decorative LED Street Lighting system with Decorative pole and CCMS System along with Operation and Maintenance at Various Cities in Assam","Supply, Installation, Testing and Commissioning (SITC) of Smart LED Street Lighting system and Smart Decorative LED Street Lighting system with Decorative pole and CCMS System along with Operation and Maintenance at Various Cities in Assam",NA ,NA ,"25,49,78,889",Electrical Works,"Street Lights Installation, CCMS Electrical, Civil ",Rate Contract,180.0,180.0,"Dibrugarh, Tezpur, North Guwahati",786001.0,NA ,NA ,NA ,"GUCL, Guwahati-6",No ,No,AOC,06-Feb-2026,"INR 253,536,626",180.0,Hrikesh Rabha,06-Feb-2026 05:18 PM,WorkOrder3cities.pdf (245.00 KB),Work order issued to L1 Bidder,1.0,293752.0,Industrial Systems LLP,INR,"253,536,626",1,293752,Industrial Systems LLP,19-Jan-2026 11:51 PM,Accepted-AOC,Work awarded to Lower L1 Bidder,06-Feb-2026 05:19 PM,Finance,Financial Evaluation Done. L1 price Recommended.,Hrikesh Rabha,02-Feb-2026 04:24 PM,finance_79166.pdf,BOQ Comparative Chart,The Managing Director GUCL,Internal,,Hrikesh Rabha,02-Feb-2026 04:30 PM,finsummary_79166.pdf (453.43 KB),Department of Housing and Urban Affairs||Guwahati Utilities Company Limited,2025_DHUA_49803_1,GUCL/Elect/429/25/2001,"Supply, Installation, Testing and Commissioning (SITC) of Smart LED Street Lighting system and Smart Decorative LED Street Lighting system with Decorative pole and CCMS System along with Operation and Maintenance at Various Cities in Assam",Technical,All Bidders are pre-Qualified,Hrikesh Rabha,21-Jan-2026 05:07 PM,technical_79166.pdf,The Managing Director GUCL,Internal,,Hrikesh Rabha,29-Jan-2026 05:13 PM,30-Jan-2026 10:00 AM,techsummary_79166.pdf (992.92 KB),AOC
,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,293392,MEETEI CONSTRUCTION PRIVATE LIMITED,20-Jan-2026 01:53 PM,Rejected-Technical,Technically Not Responsive,29-Jan-2026 05:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,293765,Purbanchal Synergies Private Limites,20-Jan-2026 11:00 AM,Rejected-Finance,2nd Lowest Bidder,02-Feb-2026 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
