Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,SMEJ/JMCH/2600/22/PT-2/24/5684 DATE. 29/12/25,2025_HFWD_49719_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,pre-qualifications,30-Dec-2025 12:00 PM,19-Jan-2026 01:00 PM,30-Dec-2025 12:00 PM,19-Jan-2026 12:00 PM,NA ,NA ,06-Jan-2026 12:00 PM,19-Jan-2026 12:00 PM,29-Jan-2026 12:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,500.0,Nil,Nil,No,PRINCIPAL CUM CHIEF SUPERINTENDENT,"O/O. THE PRINCIPAL CUM CHIEF SUPERINTENDENT, JMCH","SUPPLY OF ELECTRICAL ITEMS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT ON RATE CONTRACT BASIS","SUPPLY OF ELECTRICAL ITEMS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT ON RATE CONTRACT BASIS",PLEASE REFER TENDER DOCUMENT ,NA ,,Supply of Materials,NA ,Rate Contract,365.0,2.0,JORHAT MEDICAL COLLEGE,785001.0,"COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC ","COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC ",05-Jan-2026 12:00 PM ,"COLLEGE COUNCIL HALL, ADMIN BLOCK, JMC",No ,No,AOC,26-Feb-2026,INR 0,2.0,Prosanta Hazarika,13-Mar-2026 04:49 PM,AOCELECTRICALS26.pdf (21469.00 KB),1,293578,Raj Enterprise,INR,0,1,292883,Abhay Enterprises,19-Jan-2026 11:35 AM,Accepted-AOC,item wise L1,13-Mar-2026 04:50 PM,Finance,FINANCIAL BID WAS OPENED AND PROCEEDED FOR FURTHER EVALUATION,Prosanta Hazarika,19-Feb-2026 11:48 AM,,BOQ Comparative Chart,Dr. Manab Jyoti Gohain,Internal,,Chao Rochek Buragohain,21-Feb-2026 05:17 PM,finsummary_79025.pdf (868.75 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Jorhat Medical College and Hospital-HFWD,2025_HFWD_49719_1,SMEJ/JMCH/2600/22/PT-2/24/5684 DATE. 29/12/25,"SUPPLY OF ELECTRICAL ITEMS FOR JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT ON RATE CONTRACT BASIS",Technical,TECHNICAL BID WAS OPENED AND PROCEEDED FOR FURTHER EVALUATION,Chao Rochek Buragohain,28-Jan-2026 04:41 PM,technical_79025.pdf,Dr. Manab Jyoti Gohain,Internal,,Chao Rochek Buragohain,28-Jan-2026 04:43 PM,29-Jan-2026 12:00 PM,techsummary_79025.pdf (260.23 KB),AOC
,,,,,,,,,,,,,,,,.pdf,technical qualifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,293380,TRADE SUPPLY WORLD,INR,0,2,293578,Raj Enterprise,18-Jan-2026 08:07 PM,Accepted-AOC,item wise L1,13-Mar-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,292883,Abhay Enterprises,INR,0,3,293380,TRADE SUPPLY WORLD,18-Jan-2026 11:57 PM,Accepted-AOC,item wise L1,13-Mar-2026 04:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
