Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Karimganj Municipal Board,SMB/1-18/15 FC(Tied)/2025-26/1402,2026_UDD_50500_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,22-Jan-2026 06:00 PM,13-Feb-2026 12:00 PM,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,NA ,NA ,22-Jan-2026 06:00 PM,13-Feb-2026 11:00 AM,19-Feb-2026 03:50 PM,"1,06,142",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,"Executive Officer, Sribhumi Municipal Board","Main Road, Sribhumi, Assam",Re-Juvenation of Sarkari water harvesting pond near District Jail at Sribhumi Town under 15th FC (Tied Grant) for the year 2024-25,Re-Juvenation of Sarkari Water Harvesting pond near District Jail at Sribhumi town under 15th FC (Tied Grant) for the year 2024-25.,Please refer Tender documents. ,NA ,"53,07,100",Miscellaneous Works,NA ,Tender,180.0,NA ,"Sribhumi, Assam",788710.0,NA ,NA ,NA ,Sribhumi Municipal Board,No ,No,AOC,07-Mar-2026,"INR 4,776,390",180.0,Pritam Sarmah,07-Mar-2026 04:04 PM,WorkOrder.pdf (752.00 KB),1.0,297374.0,GAUTAM CHAKRABORTY,INR,"4,776,390",1,297381,Alok Kumar Paul,12-Feb-2026 11:13 PM,Rejected-AOC,As per Tender Evaluation Committee,07-Mar-2026 04:05 PM,Finance,Admitted,Pritam Sarmah,07-Mar-2026 03:36 PM,,BOQ Comparative Chart,Rabindra Ch. Deb,Mixed,Chairman EO JE SMB EE PWD FAO DC Office,Pritam Sarmah,07-Mar-2026 03:50 PM,finsummary_80382.pdf (698.75 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Karimganj Municipal Board,2026_UDD_50500_1,SMB/1-18/15 FC(Tied)/2025-26/1402,Re-Juvenation of Sarkari water harvesting pond near District Jail at Sribhumi Town under 15th FC (Tied Grant) for the year 2024-25,Technical,Admitted,Debasish Das,19-Feb-2026 03:46 PM,,Rabindra Ch. Deb,Mixed,Chairman EO JE SMB,Debasish Das,19-Feb-2026 03:48 PM,19-Feb-2026 03:50 PM,techsummary_80382.pdf (490.90 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,297374,GAUTAM CHAKRABORTY,11-Feb-2026 06:09 PM,Accepted-AOC,As per Tender Evaluation Committee,07-Mar-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,297347,SIDHARTHA SEKHAR DUTTA,13-Feb-2026 09:52 AM,Rejected-AOC,As per Tender Evaluation Committee,07-Mar-2026 04:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
