Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,DHAKUAKHANA/ 2025-26/PDNA/SUPPLY/I,2025_DoWR_49645_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,26-Dec-2025 09:00 AM,07-Jan-2026 03:00 PM,26-Dec-2025 09:00 AM,07-Jan-2026 02:00 PM,NA ,NA ,01-Jan-2026 10:00 AM,07-Jan-2026 02:00 PM,12-Jan-2026 01:10 PM,"3,42,683",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"3,000",Nil,Nil,No,"Chief Engineer, WRD, Assam","O/o the Chief Engineer, WRD, Assam, AWC Basistha, Ghy 29",Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment and Restoration of Sampora L/B embankment from Gurathali Chapori to Dhakuakhana PWD Road.,Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment and Restoration of Sampora L/B embankment from Gurathali Chapori to Dhakuakhana PWD Road.,Please refer Tender documents. ,NA ,"1,71,34,128",Supply of Materials,NA ,Tender,180.0,45.0,DHAKUAKHANA,787055.0,NA ,NA ,NA ,Guwahati,No ,No,AOC,10-Mar-2026,"INR 17,125,726.52",45.0,Jayanta Kumar Barman,12-Mar-2026 09:42 PM,FWO_Smile_Dhakuakhana_PDNA_Supply_1.pdf (1380.00 KB),Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment and Restoration of Sampora L/B embankment,1.0,292086.0,SMILE NONWOVENS PVT. LTD.,INR,"17,125,726.52",1,292086,SMILE NONWOVENS PVT. LTD.,05-Jan-2026 10:52 PM,Accepted-AOC,AWARDED,12-Mar-2026 09:43 PM,Finance,All bids are opened for Financial Evaluation.,Jayanta Kumar Barman,15-Feb-2026 04:04 PM,,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,06-Mar-2026 10:40 AM,finsummary_78843.pdf (267.75 KB),Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_49645_1,DHAKUAKHANA/ 2025-26/PDNA/SUPPLY/I,Restoration of damage embankment from Mohemari Gaon to Bantow Chamuah Pathar areas from the flood devastation of river Korha during 2022-23 on L/B embankment and Restoration of Sampora L/B embankment from Gurathali Chapori to Dhakuakhana PWD Road.,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,12-Jan-2026 01:00 PM,,Director Design,Internal,,Jayanta Kumar Barman,12-Jan-2026 01:01 PM,12-Jan-2026 01:10 PM,techsummary_78843.pdf (160.32 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,292207,Sonali Geotextiles Pvt. Ltd.,06-Jan-2026 04:59 PM,Rejected-AOC,Not Qualified for AOC,12-Mar-2026 09:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
