Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Barpeta Municipal Board,NIT NO 17-2025-26,2025_UDD_49731_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical,30-Dec-2025 12:30 PM,21-Jan-2026 03:00 PM,30-Dec-2025 12:45 PM,21-Jan-2026 12:00 PM,NA ,NA ,30-Dec-2025 03:00 PM,21-Jan-2026 12:00 PM,04-Feb-2026 05:45 PM,"51,259",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"1,500",Nil,Nil,Yes,Chairman Barpeta Municipal Board Barpeta,Chairman,Drainage Work inside and outside of Waste management campus at Barpeta under the Tied Grant 2023-24 (1st Instl) during the year 2024-25,Drainage Work inside and outside of Waste management campus at Barpeta under the Tied Grant 2023-24 1st Instl during the year 2024-25,Please refer Tender documents. ,NA ,"25,62,958",Civil Works,NA ,Tender,180.0,NA ,BMB,781301.0,NA ,NA ,NA ,BMB Office,No ,No,AOC,21-Apr-2026,"INR 2,561,904",45.0,Chabilal Das,21-Apr-2026 12:56 PM,Final_Work.pdf (1259.00 KB),ULB Committee decide.,1.0,294174.0,DIPANKAR BAYAN,INR,"2,561,904",1,294174,DIPANKAR BAYAN,20-Jan-2026 06:03 PM,Accepted-AOC,L1,21-Apr-2026 12:56 PM,Finance,Financial,Hiranya Pathak,04-Feb-2026 08:14 PM,finance_79070.pdf,BOQ Comparative Chart,Chabilal Das,Internal,,Chabilal Das,09-Feb-2026 08:49 PM,finsummary_79070.pdf (743.63 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Barpeta Municipal Board,2025_UDD_49731_1,NIT NO 17-2025-26,Drainage Work inside and outside of Waste management campus at Barpeta under the Tied Grant 2023-24 (1st Instl) during the year 2024-25,Technical,Technical,Hiranya Pathak,21-Jan-2026 05:22 PM,technical_79070.pdf,Chabilal Das,Internal,Technical,Hiranya Pathak,04-Feb-2026 05:41 PM,04-Feb-2026 05:45 PM,techsummary_79070.pdf (1046.16 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,294194,GPD INFRASTRUCTURE PRIVATE LIMITED,20-Jan-2026 06:26 PM,Rejected-Finance,BEC,09-Feb-2026 08:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
