Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Nazira Municipal Board,NINIT NO NMB/246/15th FC (Tied/Untied) 1st Inst/2021-22/Date 16/07/2025,2025_UDD_45706_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,Technical BID NIT,18-Jul-2025 05:00 PM,07-Aug-2025 02:00 PM,19-Jul-2025 10:00 AM,04-Aug-2025 11:00 AM,19-Jul-2025 10:00 AM ,22-Jul-2025 02:00 PM ,22-Jul-2025 12:00 PM,04-Aug-2025 11:00 AM,08-Oct-2025 03:10 PM,"6,83,510",Yes,fixed,,Nil,Nil,1.0,"THIS IS TO INFORM THAT ABOVE MENTIONED TENDER VALUE IS RS. 3,41,75,493.00 INSTEAD OF RS. 3,31,80,090.00 SO, ALL BIDDERS ARE REQUEST TO SUBMIT THE BOQ AGAINST THE INSTEAD OF RS. 3,31,80,090.00",Other,,1.0,SBI Bank,"20,000",Nil,Nil,No,EXECUTIVE OFFICER AND CHAIRPERSON,OFFICE OF THE NAZIRA MUNICIPAL BOARD,NIT NO NMB/246/15th FC (Tied/Untied) 1st Inst/2021-22/Date 16/07/2025,"CONSTRUCTION OF RCC DRAIN AT JOYKHAMDANG PATH RIGHT SIDE, NAZIRA",As per NIT ,NA ,"3,41,75,493",Civil Works,NA ,Tender,90.0,NA ,NAZIRA TOWN WARD NO 9 AND 10,785685.0,21/07/2025 ,OFFICE OF THE NAZIRA MUNICIPAL BOARD ,21-Jul-2025 02:00 PM ,OFFICE OF THE NAZIRA MUNICIPAL BOARD,No ,No,AOC,22-Jan-2026,"INR 33,180,089.09",365.0,Bornali Phukan Chetia,22-Jan-2026 04:54 PM,AOC.pdf (2001.00 KB),Award of Contact,1.0,274499.0,Sri Diganta gogoi,INR,"33,180,089.09",1,274472,HEMANTA PHUKON,03-Aug-2025 06:15 PM,Rejected-Finance,"Rejected by tenders evaluation committee, S AND CMC",22-Jan-2026 04:43 PM,Finance,Selection for evaluation of tender and Sanctioning Cum Monitoring committee,Bornali Phukan Chetia,29-Oct-2025 02:49 PM,finance_72442.pdf,BOQ Comparative Chart,Chairperson and Executive Officer,Internal,"ADC, Sivasagar, DD T AND CP, EE PWD B, EE PWD R, EE Technical Cell DoHUA, FAO, Sivasagar",Bornali Phukan Chetia,22-Jan-2026 04:43 PM,finsummary_72442.pdf (2000.85 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Nazira Municipal Board,2025_UDD_45706_1,NINIT NO NMB/246/15th FC (Tied/Untied) 1st Inst/2021-22/Date 16/07/2025,NIT NO NMB/246/15th FC (Tied/Untied) 1st Inst/2021-22/Date 16/07/2025,Technical,Selection for Evaluation of tender and Sanctioning Cum Monitoring Committee,Bornali Phukan Chetia,14-Aug-2025 04:11 PM,technical_72442.pdf,Chairperson and Executive Officer,Internal,ADC Sivasagar D Director T AND CP EE PWD Building EE NTRD EE DoHUA FAO Sivasagar,Divya Sunar,08-Oct-2025 03:07 PM,08-Oct-2025 03:10 PM,techsummary_72442.pdf (320.73 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,Financial BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,274499,Sri Diganta gogoi,03-Aug-2025 11:46 PM,Accepted-AOC,Accepted tender evaluation committee,22-Jan-2026 04:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
