Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of Water Resources||Flood and River Erosion Management Agency of Assam,E file 554730/900,2025_DoWR_44831_1,Yes,Open Tender,Lump-sum,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,RFB document,11-Jun-2025 01:00 PM,19-Jul-2025 04:00 PM,11-Jun-2025 01:00 PM,19-Jul-2025 02:00 PM,11-Jun-2025 01:00 PM ,18-Jun-2025 04:00 PM ,01-Jul-2025 09:00 AM,19-Jul-2025 02:00 PM,01-Aug-2025 01:00 PM,"90,000",Yes,fixed,,Nil,Nil,1.0,Corrigendum-IV,Date,,1.0,SBI Bank,"1,000",Nil,Nil,Yes,Chief Executive Officer FREMA,"Flood and River Erosion Management Agency of Assam 4th Floor Assam Water Centre, Basistha Guwahati, Assam","Hiring of agency for Outsourced Service Personnel for Housekeeping Landscape and Building Management, Electrical Plumbing maintenance and other Allied Services at Assam Water Centre","Outsourced Service Personnel for Housekeeping Landscape and Building Management, Electrical Plumbing maintenance and other Allied Services at Assam Water Centre",Please refer Tender documents. ,NA ,"45,00,000",Manpower Supply,NA ,Tender,90.0,365.0,Guwahati,781029.0,FREMAA  ,Conference Hall FREMAA ,17-Jun-2025 02:00 PM ,FREMAA,No ,No,AOC,08-Oct-2025,"INR 5,857,011.44",365.0,Bhaskar Jyoti Das,07-Jan-2026 12:47 PM,AUMAOC.pdf (1133.00 KB),AUM Facility Services is substantially lowest evaluated bid.,1.0,271500.0,AUM Facility Services,INR,"5,857,011.44",1.0,271500.0,AUM Facility Services,08-Jul-2025 05:11 PM,Accepted-AOC,Lowest evaluated substantially responsive bidder.,07-Jan-2026 12:48 PM,Finance,Financial Bid Opening Summary,Bhaskar Jyoti Das,14-Aug-2025 11:41 AM,finance_71172.pdf,BOQ Comparative Chart,Dy. CEO - FREMAA,Internal,,Bhaskar Jyoti Das,14-Aug-2025 11:47 AM,finsummary_71172.pdf (3452.13 KB),Department of Water Resources||Flood and River Erosion Management Agency of Assam,2025_DoWR_44831_1,E file 554730/900,"Hiring of agency for Outsourced Service Personnel for Housekeeping Landscape and Building Management, Electrical Plumbing maintenance and other Allied Services at Assam Water Centre",Technical,Technical Bid Opening Summary,Bhaskar Jyoti Das,31-Jul-2025 12:14 PM,technical_71172.pdf,Dy. CEO - FREMAA,Internal,,Bhaskar Jyoti Das,31-Jul-2025 12:41 PM,01-Aug-2025 01:00 PM,techsummary_71172.pdf (349.14 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Supporting document,,,,,,,,,,,,,,,,2.0,Corrigendum-I,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,272324.0,friends india,18-Jul-2025 12:45 PM,Rejected-Technical,Non-responsive as score is less than minimum qualifying mark,31-Jul-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,any other document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3.0,272328.0,NE Hygiene Solutions,18-Jul-2025 05:55 PM,Rejected-Finance,Non-responsive,14-Aug-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,price Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4.0,271561.0,SARAIGHAT SECURITY SERVICES,14-Jul-2025 05:26 PM,Rejected-AOC,Evaluated price is higher than lowest evaluated substantially responsive bidder.,07-Jan-2026 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Letter of Bid and Price break up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
