Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||Tezpur Medical College and Hospital-HFWD,"TMCH/NHM/03/2018-19/74, dtd. 13.08.2024",2024_HFWD_38506_1,Yes,Open Tender,Supply,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,tenderdocument,16-Aug-2024 05:30 PM,31-Aug-2024 02:00 PM,17-Aug-2024 10:00 AM,31-Aug-2024 01:00 PM,NA ,NA ,18-Aug-2024 10:00 AM,31-Aug-2024 01:00 PM,12-Sep-2024 03:00 PM,"30,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,000",Nil,Nil,No,Principal cum Chief Superintendent,"Tezpur Medical College, Bihaguri, Tezpur, Sonitpur",Supply of Medicines Surgicals Consumables for O and G and Paediatrics Deptt TMCH,Supply of Medicines Surgicals Consumables for O and G and Paediatrics Deptt TMCH,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,365.0,"Tezpur Medical College, Bihaguri, Tezpur, Sonitpur",784010.0,NA ,NA ,NA ,"Tezpur Medical College, Bihaguri, Tezpur, Sonitpur",No ,No,AOC,24-Oct-2024,"INR 362,268",311.0,Rahul Bey,12-Jan-2026 05:19 PM,aooc.pdf (8209.00 KB),above contract value is only from uploaded aoc and others are in hard copy,1,238291,SRL Associates,INR,0,1,238282,AAROGYA PHARMACEUTICALS,31-Aug-2024 12:22 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,Finance,financialminutes,Pankaj Das,24-Oct-2024 03:33 PM,finance_62342.pdf,BOQ Comparative Chart,dr rupam borgohain,Internal,dr arijit dutta mr benulal dey mr brindaban borah,Pankaj Das,24-Oct-2024 03:40 PM,finsummary_62342.pdf (203.54 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||Tezpur Medical College and Hospital-HFWD,2024_HFWD_38506_1,"TMCH/NHM/03/2018-19/74, dtd. 13.08.2024",Supply of Medicines Surgicals Consumables for O and G and Paediatrics Deptt TMCH,Technical,technicalminutes,Pankaj Das,12-Sep-2024 01:11 PM,technical_62342.pdf,dr rupam borgohain,Internal,dr arijit dutta mr benulal dey mr brindaban borah,Pankaj Das,12-Sep-2024 01:28 PM,12-Sep-2024 03:00 PM,techsummary_62342.pdf (535.68 KB),AOC
,,,,,,,,,,,,,,,,.pdf,otherdocument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,238282,AAROGYA PHARMACEUTICALS,INR,0,2,238164,BIO-CARE ASSOCIATES,29-Aug-2024 09:44 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,238277,MONISONS DRUG AGENCY,INR,0,3,238090,FREEDOM MEDICAL SERVICES,28-Aug-2024 06:35 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,238276,RATNESWARI PHARMA,INR,0,4,237937,IMPERIAL SURGICALS,30-Aug-2024 12:45 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,238164,BIO-CARE ASSOCIATES,INR,0,5,238050,Jyoti Pharmaceuticals,30-Aug-2024 06:05 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,238161,M B Traders,INR,0,6,237931,KHUNKHAR PHARMALAB,30-Aug-2024 12:39 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,238090,FREEDOM MEDICAL SERVICES,INR,0,7,238161,M B Traders,30-Aug-2024 06:58 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,238050,Jyoti Pharmaceuticals,INR,0,8,238277,MONISONS DRUG AGENCY,30-Aug-2024 05:02 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,237937,IMPERIAL SURGICALS,INR,0,9,237766,M/S D.K. DRUGS & SURGICAL,26-Aug-2024 03:48 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,237931,KHUNKHAR PHARMALAB,INR,0,10,237338,M/S SHIV DRUGS AND SURGICALS,30-Aug-2024 06:09 PM,Accepted-AOC,accepted finance,12-Jan-2026 05:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
